"plot_id","year","soc_obs_tCha","soc_mean","soc_median","soc_q025","soc_q975","log_obs","log_hat_mean","residual_log","residual_abs","is_first","region","species_code","species_name","soil_code","soil_type","shallow","n_soc_obs","mean_litter","mean_soc_Mgha","litter_cv","sp_frac_1","sp_frac_3","sp_frac_2","x_ETRS","y_ETRS","lon_WGS84","lat_WGS84","conifer_share","mean_temp","mean_precip_annual","PET_annual","coldest_month_T","warmest_month_T","T_seasonality","GDD5","P_seasonality","aridity_index","koppen_class","temp_zone","soil_depth","ClayContent","SiltContent","SandContent","MeanBulkDensity","EstimatedBulkDensity","CoarseFragments","pH.CaCl2.","pH.H2O.","OrganicCarbon","TotalNitrogen","ExchangeableAcidity","ExchangeableAl","ExchangeableCa","ExchangeableFe","ExchangeableK","ExchangeableMg","ExchangeableMn","ExchangeableNa","FreeHAcidity","OrganicMatter","TexturalClass","ofh_upper_cm","ofh_lower_cm","ofh_weight_kgm2","profile_depth_cm","KA","kasvyo_syke","kasvyo_ahti","kasvyo_sk","alavyo_syke","suovyohyke","alavyohyke","eliomk","clay","CN_ratio","CEC","base_saturation","litter_A_frac","litter_W_frac","litter_E_frac","litter_N_frac","woody_share","stand_age_85","basal_area_85","mean_height_85_dm","dev_class_85","kasvup_tyyppi","alaryhma","ojitustilanne","temp_sum_NFI","elevation_m","stand_age_2006_est","any_cut_85_95","n_cuts_85_95","any_trt_85_95","soil_prep_pre85","peatland","organic_missing","organic_zero","high_mrt","has_climate","has_soc","calib_ready"
"101391",1985,62.7319563197953,60.0549534045951,59.8086777243644,55.6675567434272,66.0784092602721,4.13887098797332,4.09526003312729,0.0436109548460282,2.67700291520022,TRUE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.06658119440913,53.2188923969742,0.290255873346628,0.778131636911142,0,0.221868363088859,375834.013177918,7437779.56396309,24.1477622522238,67.0318733109415,1,0.116080856598907,499.106092307692,548.270377481425,-13.0979205955335,14.7122848635236,10.0816989559377,817.644523076923,0.36348413354859,0.910328394177381,"Dfc","cold",30,2.8,28.6,68.6,NA,1077.569,25.5,4.427,5.026044,13.75,0.6,0.984,0.883,0.1755,0.0745,0.0395,0.0395,0.008,0.0215,0.1,4.3,"SL",-1,0,2.91,80,1,4,4,4,"4b","4","4a",18,2.8,22.9166666666667,1.259,0.219221604447975,0.561518833794759,0.11773685028793,0.0634497520185615,0.25729456389875,0.221263444407749,NA,9,NA,4,4,1,"0",85,20,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101391",2006,61.3608793838678,60.9952318541513,60.9485397265769,56.8772503764444,66.9878423456901,4.11677248850565,4.11079569479278,0.00597679371287452,0.365647529716519,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.06658119440913,53.2188923969742,0.290255873346628,0.778131636911142,0,0.221868363088859,375834.013177918,7437779.56396309,24.1477622522238,67.0318733109415,1,0.116080856598907,499.106092307692,548.270377481425,-13.0979205955335,14.7122848635236,10.0816989559377,817.644523076923,0.36348413354859,0.910328394177381,"Dfc","cold",30,2.8,28.6,68.6,NA,1077.569,25.5,4.427,5.026044,13.75,0.6,0.984,0.883,0.1755,0.0745,0.0395,0.0395,0.008,0.0215,0.1,4.3,"SL",-1,0,2.91,80,1,4,4,4,"4b","4","4a",18,2.8,22.9166666666667,1.259,0.219221604447975,0.561518833794759,0.11773685028793,0.0634497520185615,0.25729456389875,0.221263444407749,NA,9,NA,4,4,1,"0",85,20,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101391",2024,64.5289177108439,67.5007534424724,67.3047641785258,61.8446123180829,74.1701901662834,4.16711345993113,4.21213875992689,-0.0450252999957579,-2.97183573162852,FALSE,2,1,"Scots pine","Mr","Sora- ja hiekkamoreeni",FALSE,3,1.06658119440913,53.2188923969742,0.290255873346628,0.778131636911142,0,0.221868363088859,375834.013177918,7437779.56396309,24.1477622522238,67.0318733109415,1,0.116080856598907,499.106092307692,548.270377481425,-13.0979205955335,14.7122848635236,10.0816989559377,817.644523076923,0.36348413354859,0.910328394177381,"Dfc","cold",30,2.8,28.6,68.6,NA,1077.569,25.5,4.427,5.026044,13.75,0.6,0.984,0.883,0.1755,0.0745,0.0395,0.0395,0.008,0.0215,0.1,4.3,"SL",-1,0,2.91,80,1,4,4,4,"4b","4","4a",18,2.8,22.9166666666667,1.259,0.219221604447975,0.561518833794759,0.11773685028793,0.0634497520185615,0.25729456389875,0.221263444407749,NA,9,NA,4,4,1,"0",85,20,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101431",1985,33.4061426496044,75.9748118291324,75.6894264940937,70.3080694818289,83.6846290607821,3.50873979473778,4.3304018620526,-0.821662067314822,-42.568669179528,TRUE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,3,1.12287295412716,48.2540699683258,0.193669785547049,1,0,0,407809.131508828,7437772.51137614,24.8815481125518,67.0432627750593,1,0.126387980465339,499.350769230769,542.275229421064,-12.9951359801489,14.706870471464,10.0324056839692,811.521107692308,0.348308015635934,0.920843774781818,"Dfc","cold",100,1.5,39.7,58.8,NA,881.9375,63,4.3355,4.937106,14.45,0.6,0.92,0.8565,0.113,0.0685,0.0285,0.0505,0.0075,0.031,0.1,4.15,"SL",-2,0,2.38,80,1,4,4,4,"4b","4","4a",16,1.5,24.0833333333333,1.1795,0.189063162356931,0.570702570614126,0.112753282449522,0.0620440639870946,0.254500082949257,0.275927429703763,NA,7,NA,4,4,1,"0",83,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101431",2006,81.5868514317705,76.194115450871,76.0512596609362,70.8157386717185,83.6115114936859,4.40166811457194,4.33328423465641,0.0683838799155332,5.39273598089953,FALSE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,3,1.12287295412716,48.2540699683258,0.193669785547049,1,0,0,407809.131508828,7437772.51137614,24.8815481125518,67.0432627750593,1,0.126387980465339,499.350769230769,542.275229421064,-12.9951359801489,14.706870471464,10.0324056839692,811.521107692308,0.348308015635934,0.920843774781818,"Dfc","cold",100,1.5,39.7,58.8,NA,881.9375,63,4.3355,4.937106,14.45,0.6,0.92,0.8565,0.113,0.0685,0.0285,0.0505,0.0075,0.031,0.1,4.15,"SL",-2,0,2.38,80,1,4,4,4,"4b","4","4a",16,1.5,24.0833333333333,1.1795,0.189063162356931,0.570702570614126,0.112753282449522,0.0620440639870946,0.254500082949257,0.275927429703763,NA,7,NA,4,4,1,"0",83,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101431",2024,69.9454446793756,76.4588045348518,76.2951228983554,71.2930986279678,83.4885952085726,4.24771557646592,4.33675209297538,-0.0890365165094655,-6.51335985547621,FALSE,2,1,"Scots pine","Tu","Turvekerrostuma",FALSE,3,1.12287295412716,48.2540699683258,0.193669785547049,1,0,0,407809.131508828,7437772.51137614,24.8815481125518,67.0432627750593,1,0.126387980465339,499.350769230769,542.275229421064,-12.9951359801489,14.706870471464,10.0324056839692,811.521107692308,0.348308015635934,0.920843774781818,"Dfc","cold",100,1.5,39.7,58.8,NA,881.9375,63,4.3355,4.937106,14.45,0.6,0.92,0.8565,0.113,0.0685,0.0285,0.0505,0.0075,0.031,0.1,4.15,"SL",-2,0,2.38,80,1,4,4,4,"4b","4","4a",16,1.5,24.0833333333333,1.1795,0.189063162356931,0.570702570614126,0.112753282449522,0.0620440639870946,0.254500082949257,0.275927429703763,NA,7,NA,4,4,1,"0",83,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101471",1985,74.011267472656,55.5200385435025,55.3381690321959,51.4402851471626,61.0414177643937,4.30421734475731,4.01674401042566,0.287473334331655,18.4912289291535,TRUE,2,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,0.885057885189365,66.2852386263102,0.213875166293005,1,0,0,439760.669458606,7437841.79003799,25.6153922689957,67.0519510502104,1,0.0329672296378691,496.6728,530.278128958035,-12.9386808933002,14.5703637717122,9.95219945934075,785.718446153846,0.355501871862152,0.936626975311866,"Dfc","cold",30,3.7,29.4,66.9,NA,909.112,53.85,4.1525,4.75923,14.35,0.7,1.72,1.6685,0.2015,0.113,0.027,0.0645,0.0015,0.019,0.1,3.6,"SL",-4,0,4.26,80,1,4,4,4,"4b","4","4a",16,3.7,20.5,2.0805,0.149963950973324,0.567600564808253,0.121545698764599,0.0647888033773578,0.24606493304979,0.203164100780784,NA,13,NA,4,4,1,"0",82,22,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101471",2006,96.6375357837333,56.3405692317636,56.2476725403391,52.3826478638651,61.9272535458162,4.5709672349348,4.03141486590737,0.539552369027433,40.2969665519697,FALSE,2,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,0.885057885189365,66.2852386263102,0.213875166293005,1,0,0,439760.669458606,7437841.79003799,25.6153922689957,67.0519510502104,1,0.0329672296378691,496.6728,530.278128958035,-12.9386808933002,14.5703637717122,9.95219945934075,785.718446153846,0.355501871862152,0.936626975311866,"Dfc","cold",30,3.7,29.4,66.9,NA,909.112,53.85,4.1525,4.75923,14.35,0.7,1.72,1.6685,0.2015,0.113,0.027,0.0645,0.0015,0.019,0.1,3.6,"SL",-4,0,4.26,80,1,4,4,4,"4b","4","4a",16,3.7,20.5,2.0805,0.149963950973324,0.567600564808253,0.121545698764599,0.0647888033773578,0.24606493304979,0.203164100780784,NA,13,NA,4,4,1,"0",82,22,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101471",2024,73.6832544043639,58.321627490231,58.1471137242522,54.0736646724586,63.9994007006623,4.29977556041195,4.06597299352213,0.233802566889819,15.3616269141329,FALSE,2,1,"Scots pine","Ka","Prekvartäärisen kallioperän paljastumia",FALSE,3,0.885057885189365,66.2852386263102,0.213875166293005,1,0,0,439760.669458606,7437841.79003799,25.6153922689957,67.0519510502104,1,0.0329672296378691,496.6728,530.278128958035,-12.9386808933002,14.5703637717122,9.95219945934075,785.718446153846,0.355501871862152,0.936626975311866,"Dfc","cold",30,3.7,29.4,66.9,NA,909.112,53.85,4.1525,4.75923,14.35,0.7,1.72,1.6685,0.2015,0.113,0.027,0.0645,0.0015,0.019,0.1,3.6,"SL",-4,0,4.26,80,1,4,4,4,"4b","4","4a",16,3.7,20.5,2.0805,0.149963950973324,0.567600564808253,0.121545698764599,0.0647888033773578,0.24606493304979,0.203164100780784,NA,13,NA,4,4,1,"0",82,22,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"101631",1985,108.960658187087,79.9358302756338,79.8567203642489,74.0968351373315,87.903328702997,4.69098688301334,4.38122419124768,0.309762691765666,29.0248279114532,TRUE,2,3,"Birch","KM","Kumpumoreeni",FALSE,3,1.44457770484576,88.9541298893774,0.333233214529826,0.433956858806289,0.56604314119371,0,567789.566253972,7437764.71154186,28.5580317385908,67.0496584599602,0.433956858806289,-0.392516736032167,484.881384615385,536.022848393762,-13.5807776674938,14.2327935483871,9.98781051932283,720.638261538462,0.384619829207438,0.904590888370473,"Dfc","cold",30,3.7,39.5,56.8,976.786264656617,948.492,15.2,3.92375,4.536885,25.65,1.05,2.255,2.1635,0.396,0.1585,0.0295,0.086,0.0035,0.0245,0.1,5.75,"SL",-3,0,2.63,80,1,4,4,4,"4b","4","4c",17,3.7,24.4285714285714,2.7995,0.191462761207358,0.498164614273548,0.147311909531928,0.0773725159183876,0.277150960276137,0.161660427601761,NA,5,NA,4,4,1,"0",77,21,NA,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
